Date,Adj Close,Close,High,Low,Open,Volume
2024-07-31,81511.53906,83900,83900,80900,81200,20744323
2024-08-01,80734.3125,83100,86100,83100,86000,20900338
2024-08-02,77333.94531,79600,81400,79500,81000,25800275
2024-08-05,69367.38281,71400,76900,70200,76700,54608790
2024-08-06,70436.07031,72500,75300,72300,74900,47295226
2024-08-07,72573.44531,74700,76000,72800,73000,32710428
2024-08-08,71310.45313,73400,73900,72500,73200,28414729
2024-08-09,72573.44531,74700,75800,74200,75700,16388222
2024-08-12,73350.66406,75500,75900,74800,75200,9839259
2024-08-13,73933.58594,76100,76600,75500,76500,10716261
2024-08-14,75002.27344,77200,77800,77000,77400,13246168
2024-08-16,77916.86719,80200,80200,78700,79400,22061478
2024-08-19,76070.95313,78300,80100,78000,80100,14146565
2024-08-20,76653.875,78900,79800,78700,79500,10683836
2024-08-21,76070.95313,78300,78600,77800,77900,7805598
2024-08-22,76070.95313,78300,78900,77800,78700,8149101
2024-08-23,75488.03125,77700,78400,77500,77700,9420306
2024-08-26,73933.58594,76100,78200,76000,78100,15655938
2024-08-27,73642.125,75800,76500,75600,75700,11130145
2024-08-28,74225.04688,76400,76400,75400,75800,9794514
2024-08-29,71893.375,74000,74700,73500,73600,16884479
2024-08-30,72184.82813,74300,75000,74100,74400,16358520
2024-09-02,72281.98438,74400,74700,73500,74500,12641376
2024-09-03,70436.07031,72500,74300,72500,74100,16314599
2024-09-04,68007.24219,70000,71100,69800,69800,27366563
2024-09-05,67035.70313,69000,71200,69000,70100,25686769
2024-09-06,66938.55469,68900,69700,68000,69100,19022299
2024-09-09,65578.40625,67500,68200,66600,66900,23263298
2024-09-10,64315.41797,66200,67300,66000,67000,30651376
2024-09-11,63052.42969,64900,65500,64200,65100,35809707
2024-09-12,64412.57813,66300,66600,65200,66000,35884106
2024-09-13,62566.66406,64400,65500,64300,65000,25045135
2024-09-19,61303.66797,63100,64400,62200,64000,49402713
2024-09-20,61206.51953,63000,64700,63000,63800,32746056
2024-09-23,60817.90234,62600,63500,62200,62300,28542376
2024-09-24,61400.82422,63200,63400,62400,62800,26957500
2024-09-25,60429.29297,62200,64200,62200,63800,28652438
2024-09-26,62858.12109,64700,64900,63700,63900,37566015
2024-09-27,62722.31641,64200,65400,64200,64700,28433030
2024-09-30,60084.46484,61500,64300,61500,64200,32694163
2024-10-02,59889.06641,61300,61900,59900,60500,28473536
2024-10-04,59205.18359,60600,61700,60500,61000,24247578
2024-10-07,59595.97266,61000,61900,59500,60200,35066533
2024-10-08,58912.08594,60300,61000,59900,60000,27411786
2024-10-10,57544.30859,58900,60200,58900,60100,45262214
2024-10-11,57935.10547,59300,60100,59000,59100,29623969
2024-10-14,57935.10547,59300,61200,59400,59500,20886249
2024-10-15,59595.97266,61000,61400,60100,61100,22715239
2024-10-16,58130.50391,59500,60000,59200,59400,23303268
2024-10-17,58325.89844,59700,60100,59100,59400,23372873
2024-10-18,57837.40625,59200,60100,59100,59900,14420260
2024-10-21,57642.00781,59000,59600,58500,59000,18514905
2024-10-22,56371.93359,57700,58900,57700,58800,27582527
2024-10-23,57739.70313,59100,60000,57100,57500,27300780
2024-10-24,55297.25391,56600,58500,56600,58200,31499922
2024-10-25,54613.35938,55900,56900,55800,56000,25829315
2024-10-28,56762.72266,58100,58500,55700,55700,27775009
2024-10-29,58228.19531,59600,59600,57300,58000,28369314
2024-10-30,57739.70313,59100,59800,58600,59100,19838511
2024-10-31,57837.40625,59200,61200,58300,58500,35809196
2024-11-01,56958.12109,58300,59600,58100,59000,19083180
2024-11-04,57348.91797,58700,59400,58400,58600,15586947
2024-11-05,56274.23438,57600,58100,57200,57800,17484474
2024-11-06,55981.13672,57300,58000,56300,57600,22092218
2024-11-07,55981.13672,57300,58100,56800,56900,17043102
2024-11-08,55688.04297,57000,58300,57000,58000,13877396
2024-11-11,53734.07422,55000,56800,55000,56700,29811326
2024-11-12,51780.10938,53000,54600,53000,54600,37962881
2024-11-13,49435.34766,50600,53000,50500,52000,52527995
2024-11-14,48751.46094,49900,51800,49900,50200,48510715
2024-11-15,52268.59766,53500,54200,50300,50300,46774485
2024-11-18,55394.94141,56700,57500,55900,57000,48095234
2024-11-19,55004.15625,56300,57500,55900,56500,31539632
2024-11-20,54027.17578,55300,56500,54800,56100,20864667
2024-11-21,55101.85156,56400,56900,54700,54900,19096850
2024-11-22,54711.05859,56000,56700,55900,56000,15281543
2024-11-25,56567.32422,57900,57900,56700,57400,36237325
2024-11-26,56958.12109,58300,58900,57500,57900,23209405
2024-11-27,55004.15625,56300,57800,56000,57700,21808387
2024-11-28,54222.57031,55500,56400,55200,56000,20001134
2024-11-29,52952.49219,54200,55300,53800,55100,24513531
2024-12-02,52366.30078,53600,54400,53100,54300,22044867
2024-12-03,52366.30078,53600,54400,53100,53100,23374603
2024-12-04,51877.8125,53100,53400,52000,52000,29004766
2024-12-05,52463.99609,53700,54400,53200,53200,23588277
2024-12-06,52854.79297,54100,54400,52700,53900,22861874
2024-12-09,52170.90625,53400,54600,53200,53500,26227680
2024-12-10,52757.08984,54000,54500,53700,54500,20783970
2024-12-11,52757.08984,54000,54200,53400,53600,14565947
2024-12-12,54613.35938,55900,56500,53900,54000,33476698
2024-12-13,54808.75781,56100,56300,55500,55800,15908823
2024-12-16,54320.26172,55600,56600,55200,56300,15277277
2024-12-17,52952.49219,54200,55200,54000,54700,20215230
2024-12-18,53636.37891,54900,55400,54000,54100,13698937
2024-12-19,51877.8125,53100,53800,53100,53500,22481925
2024-12-20,51780.10938,53000,53100,51900,52700,24674774
2024-12-23,52268.59766,53500,54000,53300,53400,13672650
2024-12-24,53147.88672,54400,54500,53600,53700,11634677
2024-12-26,52366.30078,53600,54600,53500,54500,10517075
2024-12-27,52821.72656,53700,54100,53200,53500,10747196
2024-12-30,52329.90625,53200,54000,53100,53300,12624702
2025-01-02,52526.62891,53400,53600,52300,52700,16630538
2025-01-03,53510.27734,54400,55100,52800,52800,19318046
2025-01-06,54985.74609,55900,56200,54300,54400,19034284
2025-01-07,54493.92188,55400,57300,55400,56800,17030235
2025-01-08,56362.85156,57300,57500,54700,54800,26593553
2025-01-09,55182.47656,56100,57700,56100,57600,24490592
2025-01-10,54395.5625,55300,56500,55200,56100,16059223
2025-01-13,53215.18359,54100,55000,54100,54600,16868600
2025-01-14,53018.45703,53900,54600,53700,54200,17465926
2025-01-15,52821.72656,53700,54700,53500,54100,18625025
2025-01-16,53411.91406,54300,55000,54100,54200,18627298
2025-01-17,52821.72656,53700,54100,53200,53800,18805344
2025-01-20,52526.62891,53400,53900,53300,53600,11822531
2025-01-21,52624.99609,53500,54300,53300,53700,13535702
2025-01-22,53411.91406,54300,54400,53100,53400,18341991
2025-01-23,52821.72656,53700,54100,53500,53700,15588067
2025-01-24,52821.72656,53700,53800,53200,53600,11867631
2025-01-31,51542.98828,52400,53000,51700,52200,42186279
2025-02-03,50165.88672,51000,51400,50800,51100,32344897
2025-02-04,51838.08594,52700,53600,51500,51600,27214851
2025-02-05,52034.80859,52900,53800,52800,53600,15974885
2025-02-06,53116.82031,54000,54000,53200,53400,16466025
2025-02-07,52821.72656,53700,54200,53600,53900,14476866
2025-02-10,54690.65234,55600,55900,52900,53000,27577591
2025-02-11,54789.01563,55700,56300,55000,55500,24596196
2025-02-12,54887.38281,55800,55900,54500,55100,26428596
2025-02-13,54887.38281,55800,56400,55600,56100,22448377
2025-02-14,55084.10938,56000,57300,56000,56000,23979779
2025-02-17,55084.10938,56000,56500,55700,56100,11916027
2025-02-18,55969.38672,56900,57200,55900,56200,22131007
2025-02-19,57739.95313,58700,58900,57300,57400,25395151
2025-02-20,57444.85547,58400,59100,58100,59100,21589059
2025-02-21,57248.13281,58200,58500,57100,58400,22198428
2025-02-24,56362.85156,57300,57700,57200,57300,14138471
2025-02-25,56264.48438,57200,57800,56500,56600,14625181
2025-02-26,55674.29688,56600,57100,56100,57000,18117091
2025-02-27,55379.20313,56300,57100,56200,56500,14975356
2025-02-28,53608.64453,54500,55700,54500,55400,28036698
2025-03-04,53608.64453,54500,55000,53800,53900,18553933
2025-03-05,53116.82031,54000,55400,54000,55100,16578817
2025-03-06,53411.91406,54300,54500,54000,54100,12258101
2025-03-07,52821.72656,53700,54200,53400,53500,14274992
2025-03-10,52821.72656,53700,54800,53500,53500,12921670
2025-03-11,52723.36328,53600,54100,52500,52500,17740891
2025-03-12,54002.09766,54900,55300,53600,53800,17973221
2025-03-13,53805.375,54700,55900,54200,55800,24132151
2025-03-14,53805.375,54700,55100,54400,54500,10845154
2025-03-17,56657.94141,57600,57800,55400,55500,35559021
2025-03-18,56657.94141,57600,59000,57300,58800,28138594
2025-03-19,57543.22266,58500,59200,57400,57400,29421759
2025-03-20,59215.42188,60200,60300,58500,59200,34989004
2025-03-21,60690.88281,61700,61700,60400,60900,40155612
2025-03-24,59510.51172,60500,61600,60500,61200,14088094
2025-03-25,58821.96094,59800,61100,59500,60900,17259455
2025-03-26,60395.79688,61400,61400,59700,59800,16431645
2025-03-27,60789.25,61800,62000,60800,60900,20389790
2025-03-28,59567.23438,60200,61100,60000,60700,16282514
2025-03-31,57192.45703,57800,59700,57800,59500,17633494
2025-04-01,58181.94922,58800,59600,57900,58700,13841706
2025-04-02,58181.94922,58800,59400,58300,58800,14402297
2025-04-03,56994.55859,57600,57800,56900,56900,19508076
2025-04-04,55510.32813,56100,58200,55700,56200,23527139
2025-04-07,52640.80859,53200,54100,53100,53300,31998883
2025-04-08,52937.65625,53500,55300,53300,55000,25532845
2025-04-09,52442.91406,53000,54300,52900,53300,20576960
2025-04-10,55807.17578,56400,56700,55000,56600,22948172
2025-04-11,54619.78906,55200,55700,54800,55600,13930480
2025-04-14,55609.27734,56200,56700,55800,56300,12852613
2025-04-15,56005.07031,56600,57100,56200,56300,8998640
2025-04-16,54125.04297,54700,56200,54500,56000,14437025
2025-04-17,54520.83984,55100,55300,54500,54700,10867069
2025-04-18,54718.73828,55300,55600,54900,55300,5848342
2025-04-21,54817.6875,55400,56000,55100,55200,5941847
2025-04-22,54421.89063,55000,55500,54700,54900,9532469
2025-04-23,55114.53516,55700,56100,55500,56000,11148692
2025-04-24,55114.53516,55700,55800,55200,55600,10580377
2025-04-25,55114.53516,55700,56400,55600,56400,12183303
2025-04-28,55213.48438,55800,55900,55500,55800,9341518
2025-04-29,55213.48438,55800,56500,55600,55700,10295518
2025-04-30,54916.63672,55500,56000,55300,55900,13014189
2025-05-02,53729.25,54300,55500,54200,55000,22454204
2025-05-07,54026.09375,54600,55000,54300,54500,17136991
2025-05-08,54026.09375,54600,55500,54500,55100,16320532
2025-05-09,54223.99219,54800,55000,54400,54700,7814322
2025-05-12,56994.55859,57600,57600,55000,55200,15414702
2025-05-13,56301.91797,56900,58200,56800,57700,16842801
2025-05-14,56796.66406,57400,57900,57000,57500,12468089
2025-05-15,56697.71484,57300,58600,57100,57400,13139736
2025-05-16,56202.96875,56800,57500,56700,57400,10385352
2025-05-19,55213.48438,55800,56400,55500,56400,9802105
2025-05-20,55312.43359,55900,56700,55700,56200,9080577
2025-05-21,55114.53516,55700,56600,55700,56200,7794181
2025-05-22,54125.04297,54700,55500,54500,55300,15254278
2025-05-23,53630.30078,54200,55200,54100,55000,11247115
2025-05-26,54125.04297,54700,55000,53700,53900,10901337
2025-05-27,53333.45313,53900,54500,53800,54200,13439520
2025-05-28,55312.43359,55900,56100,54200,54300,17516283
2025-05-29,55510.32813,56100,56400,55600,56200,12936810
2025-05-30,55609.27734,56200,57200,55800,56200,26219683
2025-06-02,56202.96875,56800,57300,56200,56300,12870515
2025-06-04,57192.45703,57800,57900,56800,57200,19649983
2025-06-05,58478.79297,59100,59900,57900,58100,23266027
2025-06-09,59171.4375,59800,60400,59500,60400,19609659
2025-06-10,58577.74219,59200,60100,58800,60000,15305760
2025-06-11,59270.38672,59900,60100,59400,59500,13610734
2025-06-12,58874.58984,59500,60000,59300,59700,17755115
2025-06-13,57687.20313,58300,60200,57700,60200,20705979
2025-06-16,56598.76563,57200,58100,56900,58000,22200872
2025-06-17,57489.30469,58100,59800,57400,57800,28637003
2025-06-18,59171.4375,59800,59800,57900,58000,17620705
2025-06-19,58577.74219,59200,60600,59000,60500,16876278
2025-06-20,58874.58984,59500,59800,59100,59400,18072251
2025-06-23,57390.35547,58000,58500,57600,58400,16551694
2025-06-24,59864.08203,60500,60600,59300,59400,23737899
2025-06-25,60655.67188,61300,61600,60300,61500,23933612
